station_cd1,station_cd2
1140514,9942301
1140515,1140514
1140516,1140515
1140517,1140516
1140518,1140517
1140519,1140518
1140520,1140519
1140521,1140520
1140522,1140521
1140523,1140522
1140524,1140523
1140313,1140312
1140314,1140313
1140315,1140314
1140316,1140315
1140317,1140316
1140318,1140317
1140319,1140318
1140320,1140319
1140321,1140320
1140502,1140503
1140503,1140504
1140504,1140505
1140505,1140506
1140506,1140507
1140507,1140508
1140508,1140509
1140510,1140511
1140511,1140512
1140512,1140513
1141548,1141549
1141549,1141550
1141550,1141556
1141551,1141552
1141552,1141553
1141553,1141554
1141554,1141555
1141555,1140502
1141556,1141551
9942501,1141548
1141544,1141545
1141545,1141546
1141546,1141547
9942601,1141544
1140306,1140307
1140307,1140308
1140308,1140309
1140309,1140310
1140310,1140311
1140311,9942702
9942701,1140306
9950101,9950102
9950102,9950103
9950103,9950104
9950104,9950105
9950105,9950106
9950106,9950107
9950107,9950108
9950108,9950109
9950109,9950110
9950110,9950111
9950111,9950112
9950112,9950113
9950113,9950114
9950114,9950115
9950115,9950116
9950201,9950202
9950202,9950203
9950203,9950204
9950204,9950205
9950205,9950206
9950206,9950207
9950207,9950208
9950208,9950209
9950209,9950210
9950210,9950211
9950211,9950212
9950212,9950213
9950301,9950302
9950302,9950303
9950303,9950304
9950304,9950305
9950305,9950306
9950306,9950307
9950307,9950308
9950308,9950309
9950309,9950310
9950401,9950402
9950402,9950403
9950403,9950404
9950404,9950405
9950405,9950406
9950406,9950407
9950407,9950408
9950408,9950409
9950409,9950410
9950410,9950411
9950411,9950412
9950412,9950413
9950413,9950414
9950414,9950415
9950501,9950502
9950502,9950503
9950503,9950504
9950504,9950505
9950505,9950506
9950506,9950507
9950507,9950508
9950508,9950509
9950509,9950510
9950510,9950539
9950511,9950512
9950512,9950513
9950513,9950514
9950514,9950515
9950515,9950516
9950516,9950517
9950517,9950518
9950518,9950519
9950519,9950520
9950520,9950521
9950521,9950522
9950522,9950523
9950523,9950524
9950524,9950525
9950525,9950526
9950526,9950527
9950527,9950528
9950528,9950529
9950529,9950530
9950530,9950531
9950531,9950532
9950532,9950533
9950533,9950534
9950534,9950535
9950535,9950538
9950536,9950537
9950538,9950536
9950539,9950511
9950601,9950602
9950602,9950603
9950603,9950604
9950604,9950605
9950605,9950606
9950606,9950607
9950607,9950608
9950608,9950609
9950609,9950610
9950610,9950611
9950611,9950612
9950612,9950613
9950613,9950614
9950614,9950615
9950615,9950616
9950616,9950617
9950617,9950618
9950701,9950702
9950702,9950703
9950703,9950704
9950704,9950705
9950705,9950706
9950706,9950707
9950707,9950708
9950708,9950709
9950709,9950710
9950710,9950711
9950711,9950712
9950712,9950713
9950713,9950714
9950714,9950715
9950715,9950716
9950716,9950717
9950717,9950718
9950718,9950719
9950801,9950802
9950802,9950803
9950803,9950804
9950804,9950805
9950805,9950806
9950806,9950807
9950807,9950808
9950808,9950809
9950809,9950810
9950810,9950811
9950811,9950812
9950812,9950813
9950813,9950814
9950901,9950902
9950902,9950903
9950903,9950904
9950904,9950905
9950905,9950906
9950906,9950907
9950907,9950908
9950908,9950909
9950909,9950910
9950910,9950911
9951001,9951002
9951002,9951003
9951003,9951004
9951004,9951005
9951005,9951006
9951101,9951102
9951102,9951103
9951103,9951104
9951104,9951105
9951105,9951106
9951106,9951107
9951107,9951108
9951108,9951109
9951109,9951110
9951110,9951111
9951111,9951112
9951112,9951113
9951113,9951114
9951114,9951115
9951115,9951116
9951116,9951117
9951117,9951118
9951118,9951119
9951119,9951120
9951120,9951121
9951121,9951122
9951122,9951123
9951201,9951202
9951202,9951203
9951203,9951204
9951204,9951205
9951205,9951206
9951206,9951207
9951207,9951208
9951208,9951209
9951301,9951302
9951302,9951303
9951303,9951304
9951304,9951305
9951305,9951306
9951306,9951307
9951307,9951308
9951308,9951309
9951309,9951310
9951310,9951311
9951311,9951312
9951312,9951313
9951313,9951314
9951314,9951315
9951315,9951316
9951316,9951317
9951317,9951318
9951318,9951319
9951319,9951320
9951320,9951321
9951321,9951322
9951401,9951402
9951402,9951403
9951403,9951404
9951404,9951405
9951405,9951406
9951406,9951407
9951407,9951408
9951408,9951409
9951409,9951410
9951410,9951411
9951411,9951412
9951412,9951413
9951413,9951414
9951414,9951415
9951415,9951416
9951416,9951417
9951417,9951418
9951418,9951419
9951419,9951420
9951420,9951421
9951421,9951422
9951422,9951423
9951423,9951424
9951424,9951425
9951425,9951426
9951426,9951427
9951427,9951428
9951428,9951401
9951501,9951502
9951502,9951503
9951503,9951504
9951504,9951505
9951505,9951506
9951506,9951507
9951601,9951602
9951602,9951603
9951603,9951604
9951604,9951605
9951605,9951606
9951606,9951607
9951607,9951608
9951608,9951609
9951609,9951610
9951610,9951611
9951611,9951612
9951612,9951613
9951613,9951614
9951614,9951615
9951615,9951616
9951616,9951617
9951617,9951618
9951618,9951619
9951619,9951620
9951701,9951702
9951702,9951703
9951703,9951704
9951704,9951705
9951705,9951706
9951706,9951707
9951707,9951708
9951708,9951709
9951709,9951710
9951710,9951711
9951711,9951712
9951712,9951713
9951713,9951714
9951714,9951715
9951715,9951716
9951716,9951717
9951717,9951718
9951718,9951719
9951719,9951720
9951720,9951721
9951801,9951802
9952001,9952002
9952002,9952003
9952003,9952004
9952004,9952005
9952005,9952006
9952006,9952007
9952007,9952008
9952008,9952009
9952009,9952010
9952010,9952011
9952011,9952012
9952012,9952013
9952013,9952014
9952014,9952015
9952015,9952016
9952101,9952102
9952102,9952103
9952103,9952104
9952104,9952105
9952105,9952106
9952106,9952107
9952107,9952108
9952108,9952109
9952109,9952110
9952110,9952111
9952111,9952112
9952112,9952113
9952112,9952114
9952201,9952202
9952301,9952302
9952302,9952303
9952303,9952304
9952304,9952305
9952305,9952306
9952306,9952307
9952307,9952308
9952308,9952309
9952401,9952402
9952402,9952403
9952403,9952404
9952404,9952405
9952405,9952411
9952406,9952407
9952407,9952408
9952408,9952409
9952409,9952410
9952411,9952406
9952501,9952502
9952502,9952503
9952503,9952504
9952504,9952505
9952505,9952506
9952506,9952507
9952507,9952508
9952508,9952509
9952509,9952510
9952510,9952511
9952511,9952512
9952512,9952513
9952513,9952514
9952514,9952515
9952515,9952516
9952516,9952517
9952517,9952518
9952518,9952519
9952519,9952520
9952520,9952521
9952521,9952522
9952522,9952523
9952523,9952524
9952524,9952525
9952525,9952526
9952526,9952527
9952527,9952528
9952528,9952529
9952529,9952530
9952530,9952531
9952531,9952532
9952532,9952533
9952533,9952534
9952534,9952535
9952535,9952536
9952536,9952537
9952537,9952538
9952601,9952602
9952602,9952603
9952603,9952604
9952604,9952605
9952605,9952606
9952606,9952607
9952607,9952608
9952608,9952609
9952609,9952610
9952610,9952611
9952611,9952612
9952612,9952613
9952613,9952614
9952614,9952615
9952615,9952616
9952616,9952617
9952617,9952618
9952618,9952619
9952801,9952802
9952802,9952803
9952803,9952804
9952804,9952805
9952805,9952806
9952806,9952807
9952807,9952808
9952808,9952809
9952809,9952810
9952810,9952811
9952811,9952812
9952812,9952813
9952813,9952814
9952814,9952815
9952901,9952902
9952902,9952903
9952903,9952904
9952904,9952905
9952905,9952906
9952906,9952907
9952907,9952908
9952908,9952909
9952909,9952910
9952910,9952911
9952911,9952912
9952912,9952913
9953001,9953002
9953002,9953003
9953003,9953004
9953004,9953005
9953005,9953006
9953006,9953007
9953007,9953008
9953008,9953009
9953009,9953010
9953101,9953102
9953102,9953103
9953103,9953104
9953104,9953105
9953105,9953106
9953106,9953107
9953107,9953115
9953108,9953109
9953109,9953110
9953110,9953111
9953111,9953112
9953112,9953113
9953113,9953114
9953115,9953108
9953201,9953202
9953202,9953203
9953203,9953204
9953204,9953205
9953205,9953206
9953206,9953207
9953207,9953208
9953208,9953209
9953209,9953210
9953210,9953211
9953211,9953212
9953212,9953213
9953213,9953214
9953214,9953215
9953215,9953216
9953216,9953217
9953217,9953218
9953218,9953219
9953219,9953220
9953220,9953221
9953221,9953222
9953222,9953223
9953223,9953224
9953224,9953225
9953225,9953226
9953226,9953227
9960101,9960102
9960102,9960103
9960103,9960104
9960104,9960125
9960105,9960106
9960106,9960107
9960107,9960108
9960108,9960109
9960109,9960110
9960110,9960111
9960111,9960112
9960112,9960113
9960113,9960114
9960114,9960115
9960115,9960116
9960116,9960117
9960117,9960118
9960118,9960119
9960119,9960120
9960120,9960121
9960121,9960122
9960122,9960123
9960123,9960124
9960125,9960105
9960201,9960203
9960203,9960202
9960301,9960302
9960302,9960303
9960303,9960304
9960304,9960305
9960305,9960306
9960306,9960307
9960401,9960402
9960402,9960403
9960403,9960404
9960404,9960405
9960405,9960406
9960501,9960502
9960502,9960503
9960503,9960504
9960601,9960602
9960602,9960603
9960603,9960604
9960604,9960605
9960605,9960606
9960606,9960607
9960607,9960608
9960701,9960702
9960702,9960703
9960703,9960704
9960704,9960705
9960705,9960706
9960706,9960707
9960707,9960708
9960708,9960709
9960709,9960710
9960801,9960802
9960802,9960803
9960803,9960804
9960804,9960805
9960805,9960806
9960806,9960807
9960807,9960808
9960808,9960809
9960809,9960810
9960810,9960811
9960811,9960812
9960812,9960813
9960813,9960814
9960907,9960908
9960908,9960909
9960909,9960910
9960910,9960911
9960911,9960912
9960912,9960913
9960913,9960914
9960914,9960915
9960915,9960916
9960916,9960917
9960917,9960918
9960918,9960919
9961001,9961002
9961002,9961003
9961003,9961004
9961004,9961005
9961005,9961006
9961006,9961007
9961007,9961008
9961008,9961009
9961009,9961010
9961010,9961011
9961011,9961012
9961012,9961013
9961013,9961014
9961014,9961015
9961101,9961102
9961102,9961103
9961103,9961104
9961104,9961105
9961105,9961106
9961106,9961107
9961107,9961108
9961108,9961109
9961109,9961110
9961110,9961111
9961111,9961112
9961112,9961113
9961113,9961114
9961114,9961115
9961115,9961116
9961116,9961117
9961201,9961202
9961202,9961203
9961203,9961204
9961204,9961213
9961205,9961206
9961206,9961207
9961207,9961208
9961208,9961209
9961209,9961210
9961210,9961211
9961211,9961212
9961213,9961205
9961301,9961310
9961302,9961303
9961303,9961304
9961304,9961305
9961305,9961306
9961306,9961307
9961307,9961308
9961308,9961309
9961310,9961302
9961401,9961402
9961402,9961403
9961403,9961404
9961501,9961502
9961502,9961503
9961503,9961504
9961504,9961505
9961505,9961506
9961506,9961507
9961507,9961508
9961508,9961509
9961509,9961510
9961510,9961511
9961511,9961512
9961512,9961513
9961513,9961514
9961601,9961602
9961602,9961603
9961603,9961604
9961604,9961605
9961605,9961606
9961701,9961702
9961702,9961703
9961703,9961704
9961704,9961705
9961705,9961706
9961706,9961707
9961707,9961708
9961708,9961709
9961709,9961710
9961801,9961802
9961802,9961803
9961803,9961804
9961804,9961805
9961805,9961806
9961806,9961807
9961807,9961808
9961808,9961809
9961809,9961810
9961810,9961811
9961811,9961812
9961812,9961813
9961813,9961814
9961814,9961815
9961815,9961816
9961816,9961817
9961817,9961818
9961818,9961819
9961819,9961820
9961901,9961902
9961902,9961903
9961903,9961904
9961904,9961905
9961905,9961906
9961906,9961907
9961907,9961908
9961908,9961909
9961909,9961910
9961910,9961911
9961911,9961912
9961912,9961913
9961913,9961914
9961914,9961915
9961915,9961916
9961916,9961917
9961917,9961918
9961918,9961919
9961919,9961920
9961920,9961921
9961921,9961922
9961922,9961923
9961923,9961924
9961924,9961925
9961925,9961926
9962001,9962002
9962002,9962003
9962003,9962004
9962004,9962005
9962005,9962006
9962006,9962007
9962007,9962008
9962008,9962009
9962009,9962010
9962010,9962011
9962101,9962102
9962102,9962103
9962103,9962104
9962104,9962105
9962105,9962106
9962106,9962107
9962107,9962108
9962108,9962109
9962109,9962110
9962110,9962111
9962111,9962112
9962112,9962113
9962113,9962114
9962201,9962202
9962202,9962203
9962203,9962204
9962204,9962205
9962205,9962206
9962206,9962207
9962207,9962208
9962208,9962209
9962209,9962210
9962210,9962211
9962211,9962212
9962212,9962213
9962213,9962214
9962301,9962302
9962302,9962303
9962303,9962304
9962304,9962305
9962305,9962306
9962306,9962307
9962307,9962308
9962308,9962309
9962309,9962310
9962401,9962402
9962402,9962403
9962403,9962404
9962404,9962405
9962405,9962406
9962406,9962407
9962407,9962408
9962408,9962409
9962409,9962410
9962410,9962411
9962411,9962412
9962412,9962413
9962413,9962414
9962414,9962415
9962415,9962416
9962416,9962417
9962501,9962502
9962502,9962503
9962503,9962504
9962504,9962505
9962505,9962506
9962506,9962507
9962507,9962508
9962508,9962509
9962509,9962510
9962601,9962602
9962602,9962603
9962603,9962604
9962604,9962605
9962605,9962606
9962606,9962607
9962607,9962608
9962608,9962609
9962609,9962610
9962610,9962611
9962611,9962612
9962612,9962613
9962613,9962614
9962701,9962702
9962702,9962703
9962703,9962704
9962704,9962705
9962801,9962802
9962802,9962803
9962803,9962804
9962804,9962805
9962805,9962806
9962806,9962807
9962807,9962808
9962808,9962809
9962809,9962810
9962901,9962902
9962902,9962903
9962903,9962904
9962904,9962905
9962905,9962906
9962906,9962907
9962907,9962908
9962908,9962909
9962909,9962910
9962910,9962911
9962911,9962912
9962912,9962913
9962913,9962914
9962914,9962915
9962915,9962916
9962916,9962917
9962917,9962918
9962918,9962919
9962919,9962920
9962920,9962921
9962921,9962922
9962922,9962923
9962923,9962924
9962924,9962925
9962925,9962926
9962926,9962927
9962927,9962931
9962928,9962929
9962929,9962930
9962931,9962928
9963001,9963002
9963002,9963005
9963003,9963004
9963004,9963005
9963005,9963006
9963006,9963007
9963007,9963008
9963008,9963009
9963101,9963102
9963201,9963202
9963202,9963203
9963203,9963204
9963204,9963206
9963206,9963207
9963207,9963208
9963208,9963209
9963209,9963210
9963210,9963211
9963211,9963212
9963212,9963213
9963213,9963214
9963214,9963215
9963215,9963217
9963301,9963302
9963302,9963303
9963303,9963304
9963304,9963305
9963305,9963306
9963306,9963307
9963307,9963308
9963308,9963309
9963309,9963310
9963401,9963402
9963402,9963403
9963403,9963404
9963404,9963405
9963405,9963406
9963501,9963502
9963502,9963503
9963503,9963504
9963504,9963505
9963505,9963506
9963506,9963507
9963507,9963508
9963508,9963509
9963509,9963510
9963510,9963511
9963511,9963512
9963512,9963513
9963513,9963514
9963514,9963515
9963515,9963516
9963516,9963517
9963517,9963518
9963518,9963519
9963519,9963520
9963601,9963602
9963701,9963702
9963702,9963703
9963703,9963704
9963704,9963705
9963705,9963706
9963706,9963707
9963707,9963708
9963708,9963709
9963709,9963710
9963710,9963711
9963711,9963712
9963712,9963713
9963713,9963714
9963714,9963715
9963715,9963716
9963716,9963717
9963717,9963718
9963718,9963719
9963719,9963720
9963720,9963721
9963721,9963722
9963722,9963723
9963723,9963724
9963724,9963725
9963725,9963726
9963726,9963727
9963727,9963728
9963728,9963729
9963729,9963730
9963730,9963731
9963731,9963732
9963732,9963733
9963733,9963734
9963734,9963735
9963735,9963736
9963736,9963737
9963737,9963738
9963738,9963739
9963739,9963740
9963740,9963741
9963741,9963742
9963742,9963743
9963801,9963802
9963802,9963803
9963803,9963804
9963804,9963805
9963805,9963806
9963806,9963807
9964001,9964002
9964201,9964202
9964202,9964203
9964203,9964204
9964204,9964205
9964205,9964206
9964206,9964207
9964207,9964208
9964208,9964209
9964301,9964302
9964302,9964303
9964303,9964304
9964304,9964305
9964305,9964306
9964306,9964307
9964307,9964308
9964401,9964402
9964402,9964403
9964403,9964404
9964404,9964405
9964405,9964406
9964406,9964407
9964407,9964408
9964408,9964409
9964409,9964410
9964410,9964411
9964411,9964412
9964412,9964413
9964413,9964414
9964501,9964502
9964502,9964503
9964503,9964504
9964504,9964505
9964505,9964506
9964506,9964507
9964507,9964508
9964508,9964509
9964601,9964602
9964602,9964603
9964603,9964604
9964604,9964605
9964605,9964606
9964606,9964607
9964607,9964608
9964701,9964702
9964702,9964703
9964703,9964704
9964704,9964705
9964705,9964706
9964706,9964707
9964707,9964708
9964708,9964709
9964709,9964710
9964801,9964802
9964802,9964803
9964803,9964804
9964804,9964805
9964805,9964806
9964806,9964807
9964806,9964810
9964807,9964808
9964808,9964809
9964810,9964811
9964811,9964812
9964812,9964804
9964901,9964902
9964902,9964903
9964903,9964904
9964904,9964905
9964905,9964906
9965001,9965002
9965002,9965003
9965003,9965004
9965004,9965005
9965101,9965102
9965102,9965103
9965103,9965104
9965104,9965105
9965105,9965106
9965106,9965107
9965107,9965108
9965108,9965109
9965109,9965110
9965110,9965111
9965111,9965112
9965112,9965113
9965113,9965114
9965201,9965202
9965202,9965203
9965203,9965204
9965204,9965205
9965205,9965206
9965206,9965207
9965207,9965208
9965208,9965209
9965209,9965210
9965210,9965211
9960902,9960901
9960903,9960902
9960904,9960903
9960905,9960904
9960906,9960905
9965301,9960906
9970101,9970102
9970102,9970103
9970103,9970104
9970104,9970105
9970105,9970106
9970106,9970107
9970107,9970108
9970108,9970109
9970201,9970202
9970202,9970203
9970203,9970204
9970204,9970205
9970205,9970206
9970206,9970207
9970207,9970208
9970208,9970209
9970209,9970210
9970210,9970211
9970211,9970212
9970212,9970213
9970213,9970214
